id,rating_org
230,4.518035071508875
231,4.568497999956737
232,4.139370350334871
233,3.577287891900946
234,4.275537114753239
235,4.2793097850816215
236,4.359868558512356
237,4.001124760594339
238,4.230544395184878
239,4.459178141534953
240,4.438114844485113
241,4.269069143862477
242,4.341538693352372
243,3.853571428571428
244,4.300871531584765
245,4.30983592039602
246,4.490531560180316
247,4.611793611793612
248,4.477288869009498
249,4.604943600303891
250,4.364632112792067
251,4.160497693150194
252,4.18287146438302
253,4.518920363934698
254,4.57763982084469
255,3.8050930460333006
256,4.3247207833992745
257,4.32237972508591
258,4.508312764233818
259,4.13467098841794
260,3.960461039638933
261,4.338555190137215
262,4.509673578262357
263,4.340022516536945
264,4.502179176755448
265,4.518920363934698
266,4.567708333333333
267,4.204002893658066
268,3.826902071979792
269,4.518920363934698
270,4.617986381832125
271,4.420004224572139
272,4.452533301514673
273,4.32294383337356
274,4.404855249284843
275,4.535195915306306
276,4.2201790989275
277,4.073061277525802
278,4.16940461738391
279,4.095713432777386
280,4.466816290557297
281,4.567689984901862
282,4.5527699312336924
283,4.443056659475418
284,4.549577018298755
285,4.078296871975975
286,4.215471035702633
287,4.302769308526326
288,4.233117099135064
289,4.38384616491027
290,4.568497999956737
291,4.380754487752696
292,4.568497999956737
293,4.638081878917034
294,4.051003824606766
295,4.46218822676824
296,4.3156475976219
297,4.49191644149741
298,4.318830392408363
299,4.23141153081511
300,4.449683321604504
301,4.352440777083952
302,4.256438676266263
303,3.9896581873347707
304,4.299481813108181
305,4.525327429597446
306,4.161879013180127
307,4.491297812609376
308,4.3278075131331155
309,4.68859521656764
310,4.524001037882719
311,4.221406302677135
312,4.362119390076939
313,4.526627218934912
314,4.099122662266226
315,4.399659863945579
316,4.332841146794636
317,4.378390804597701
318,4.662191103789127
319,4.676874813265612
320,4.221671613791568
321,4.709355099325159
322,4.4528710725893825
323,4.076879597794336
324,4.022940740809884
325,4.312526616779217
326,4.529151793302737
327,4.48150624288584
328,3.9252240605405224
329,4.402236458909022
330,4.295941047901154
331,4.323869675030424
332,4.686371640578931
333,4.089351254892146
334,4.497446373850869
335,4.215419501133787
336,4.545938635310756
337,3.9826071152445786
338,4.535814606741574
339,4.164473684210527
340,4.386405388854868
341,4.638081878917034
342,3.948148148148148
343,4.496910856134157
344,4.163961851156974
345,4.2959260334564595
346,4.166908007672181
347,3.6498820193876242
348,4.197378586384123
349,4.448498680687968
350,4.59490949462979
351,4.361057581834613
352,4.164074140521088
353,4.4750192803510425
354,4.376882222594581
355,4.58726339707614
356,4.299481813108181
357,4.600221250277739
358,4.196881926772014
359,4.2701161357712865
360,4.301814184202736
361,4.25308012945762
362,4.360454448195715
363,4.312526616779217
364,4.57763982084469
365,4.429260238507322
366,4.271134870068745
367,4.381680758909039
368,4.26752626511603
369,4.55307120085016
370,4.222657348804501
371,4.313174946004319
372,4.348442058908636
373,4.384663870196683
374,4.413523391812865
375,4.529438598625387
376,4.164074140521088
377,4.529151793302737
378,4.375112099323128
379,4.076879597794336
380,4.391242735230465
381,4.4750192803510425
382,4.535748331744519
383,4.462635110696314
384,4.300286127468321
385,4.4575860415762145
386,4.243070174106659
387,4.436202911590726
388,4.370806305838781
389,4.568497999956737
390,4.602818470096734
391,4.139422508093922
392,3.9864879590280053
393,3.60925505050505
394,4.149200702321451
395,4.5949498443445185
396,4.302125956319656
397,4.432593779201709
398,4.188727142730886
399,4.063441090581688
400,4.499884349448786
401,4.289611379254866
402,4.207413945278023
403,4.064290347776587
404,4.104885396515477
405,4.374465074733609
406,4.237343494828525
407,4.5949498443445185
408,4.380129609599615
409,4.338875550205832
410,4.477099592095215
411,4.436853002070394
412,4.313298702971215
413,4.617900514397836
414,4.0286653027547645
415,4.050695825049702
416,4.1901047288535
417,4.4328075899559245
418,4.568497999956737
419,4.121173042993354
420,4.60069278787461
421,3.752205523797816
422,4.515974440894568
423,4.398050071082964
424,4.568497999956737
425,4.451132686084143
426,4.0163315554946015
427,4.508454245379727
428,4.376290516972262
429,4.617986381832125
430,3.8385060922280734
431,4.609135844075603
432,4.538415003024803
433,3.9541432771986096
434,4.313277823867514
435,4.518920363934698
436,4.349100512036581
437,4.6400007687280915
438,4.475166975365785
439,4.298942883684641
440,4.385023482975164
441,4.536347975882859
442,4.008775440567908
443,4.415229885057471
444,4.091702469668653
445,3.595283052697846
446,4.2987551867219915
447,4.20183994829511
448,4.076879597794336
449,4.520030816640986
450,4.375815754709563
451,4.529438598625387
452,4.294211774400818
453,4.341140321897217
454,4.280797137058305
455,4.2959260334564595
456,4.580066893528815
457,4.302414853708772
458,4.2959260334564595
459,4.41147487862196
460,4.374465731654454
461,3.896157022468342
462,4.5132467670719825
463,4.293493959630486
464,4.398050071082964
465,4.436218522086143
466,4.3331027386392655
467,3.884533277174004
468,4.452989356910561
469,4.218930519250008
470,4.5527699312336924
471,4.382428899853227
472,4.2200415746762205
473,4.516929886531417
474,4.301814184202736
475,4.465598142985936
476,4.436197304746543
477,4.383071288081703
478,4.403464674549013
479,4.518920363934698
480,4.16940461738391
481,4.693968726731199
482,4.521377983609893
483,4.451479697178251
484,4.26695747742062
485,4.498466257668711
486,4.268603207112168
487,4.336681945465041
488,4.071333808517097
489,4.579558652729385
490,4.4906474820143885
491,3.950269942603874
492,4.376810411651911
493,4.550929368029741
494,4.638081878917034
495,4.529438598625387
496,4.390247203634799
497,4.180896176588733
498,4.421477992906564
499,4.269280610945409
500,4.164074140521088
501,4.251521298174442
502,4.170079544834753
503,4.2959260334564595
504,4.27536570183629
505,3.9990794936907883
506,4.189166884797719
507,3.996587773497069
508,4.525627857953874
509,4.245112563419144
510,4.206714048894829
511,4.4123159303882185
512,4.280797137058305
513,4.040179892634008
514,4.894946170198176
515,4.19853692102937
516,4.552299323680855
517,4.186875155969996
518,4.473289569423044
519,4.604943600303891
520,4.254320909011579
521,4.503567787971456
522,4.223996090250061
523,4.428484940214923
524,4.667903525046382
525,4.551196172248804
526,4.477099592095215
527,4.291209666305002
528,4.443056659475418
529,4.569498789217508
530,4.503263211452764
531,4.352652189212286
532,4.529776657224507
533,4.290033836507507
534,4.29104030153831
535,4.00228651434269
536,4.59915594033128
537,4.4079382579933855
538,4.30983592039602
539,4.4917808737872855
540,4.043107359666225
541,4.18449832197374
542,4.5174666834497295
543,4.27925605161709
544,4.280797137058305
545,4.218732023002475
546,4.500600073073345
547,3.8157001364587546
548,4.499541301321236
549,4.501183334714281
550,4.560400774222931
551,4.609213661636219
552,3.9939660081693513
553,4.226497259710235
554,4.137128417377084
555,4.388605320289364
556,4.508732046187024
557,4.483297919246501
558,4.559041600051503
559,4.436133486766398
560,4.037248404516446
561,4.414661982756873
562,4.491297812609376
563,4.416568997715608
564,4.186534333527523
565,4.191530191039658
566,4.358293377010473
567,4.112151709862829
568,4.080600827458996
569,4.2685277681621026
570,4.475166975365785
571,4.094368446381665
572,4.59975845410628
573,4.535490691527984
574,4.226631508391245
575,4.7
576,3.8023717246738395
577,4.340673628732895
578,4.241372972613523
579,4.323018216811627
580,4.2246585793850615
581,3.97381308230645
582,4.686371640578931
583,4.347908647541273
584,4.499884349448786
585,4.1901047288535
586,4.568497999956737
587,4.4750192803510425
588,4.241306648752757
589,4.231285546057955
590,4.38014499093045
591,4.504014094945448
592,4.338875550205832
593,4.4122689106087885
594,4.414283906882591
595,4.116385440407837
596,4.535647861128332
597,4.102437362255544
598,4.560400774222931
599,4.331928060885674
600,4.518920363934698
601,4.356682551069208
602,4.288938221690277
603,3.998724489795918
604,4.560400774222931
605,4.394922591489956
606,4.394922591489956
607,4.226497259710235
608,4.379472494013659
609,4.093059936908517
610,4.4339873023263525
611,4.2959260334564595
612,3.947974367329206
613,3.9555278124566513
614,4.543517796830344
615,4.253126652445368
616,4.09176596123066
617,4.234959883776386
618,4.294680047089239
619,4.1901047288535
620,4.401765579025766
621,4.64799529289579
622,4.638081878917034
623,4.299481813108181
624,4.022825580591088
625,4.283203601825085
626,3.9057004625269762
627,4.108610912035398
628,4.687964947328765
629,4.4018223794085864
630,4.408099487918311
631,4.615480649188513
632,4.151532944223944
633,4.079165643920798
634,4.093704604549003
635,4.260593577760917
636,4.062676346014179
637,4.596906116642958
638,4.464169573123862
639,4.2183140667322006
640,4.185971461755433
641,4.105993287182714
642,4.387251168668188
643,4.282995622643035
644,4.315737508438853
645,4.2183140667322006
646,4.262027974821197
647,4.586818593449343
648,4.336628050612218
649,4.169570097644882
650,3.933052225039154
651,4.34362139772755
652,4.574876378257287
653,4.2575452716297795
654,4.525627857953874
655,4.085615381111679
656,4.437859775005169
657,4.30983592039602
658,4.513089005235602
659,4.4332398448805685
660,4.272574859194638
661,4.560400774222931
662,4.3682783648866526
663,4.221442803487071
664,4.689013035381749
665,4.500600073073345
666,4.368294979559965
667,4.322153520113699
668,4.543517796830344
669,4.498690240728227
670,4.585372255816094
671,4.435497835497835
672,4.353524259281994
673,4.384294549115489
674,4.635524256651017
675,4.282821976003794
676,4.244875971821329
677,4.3534378816880865
678,4.584223191585249
679,4.008432643173825
680,4.122520772422495
681,4.148630558523934
682,4.060650120640115
683,4.253126652445368
684,4.256676557863501
685,4.547892670157068
686,4.422103861517976
687,4.4750192803510425
688,4.20665619766246
689,4.51604778353483
690,4.318921224192198
691,4.252262969501259
692,4.504079254079255
693,4.496189887756152
694,4.541658066735466
695,4.467149583250279
696,4.109368085566579
697,4.580904741191823
698,3.87581305805856
699,4.161879013180127
700,4.0472495692716945
701,4.3398639293454915
702,4.457011468439334
703,4.504514510609923
704,4.629323981365597
705,4.301814184202736
706,4.161363636363636
707,4.377078536710157
708,4.034823336270068
709,4.357724979881792
710,4.584223191585248
711,4.382769778039534
712,4.245877882910514
713,3.999489491430818
714,4.263235102067238
715,4.241372972613523
716,4.493879723257051
717,4.573808782394121
718,4.138014527845036
719,4.0070182191621475
720,4.383071288081703
721,4.105076001833857
722,4.015296900956858
723,4.256309472878709
724,4.361796416434971
725,4.303298471440065
726,4.164621508882504
727,4.380065164214035
728,4.11702088140651
729,4.423902243589743
730,4.2496605280187785
731,4.261478954018688
732,4.187664892611579
733,4.524389650663757
734,4.439218488483195
735,4.439006024096385
736,4.368352170596186
737,4.392282958199357
738,4.493022102889433
739,3.8904698932631026
740,4.566435108034411
741,4.51604778353483
742,4.12399996718072
743,4.4746133536269435
744,4.151532944223944
745,4.404017865845881
746,4.266806453901487
747,4.485042672298582
748,4.095519864750634
749,4.009589626033801
750,4.635524256651017
751,3.7818213435658214
752,4.09176596123066
753,4.197378586384123
754,4.384863540811619
755,4.18670010950362
756,4.57763982084469
757,4.323049540195789
758,4.355937376018556
759,4.4750192803510425
760,4.529438598625387
761,3.835087902161073
762,4.592429022082019
763,4.535242890655001
764,4.322677911744408
765,4.525627857953874
766,4.1625797579655055
767,4.215419501133787
768,4.148630558523934
769,4.367801857585139
770,4.383561643835616
771,4.55307120085016
772,4.40307197993809
773,4.196881926772014
774,4.500050455383403
775,4.002914237823622
776,4.4750192803510425
777,4.1729818780889625
778,4.245112563419144
779,4.504014094945448
780,4.436013657109359
781,4.203876971111867
782,4.369366068156835
783,4.117041332827754
784,4.35168975218404
785,4.291025859076643
786,4.267444355054974
787,4.251002405773857
788,4.354248717130636
789,4.171119830592924
790,4.049017875662353
791,4.29908036206821
792,4.518920363934698
793,4.5132467670719825
794,4.050519412071217
795,4.508480649784997
796,4.400150526843954
797,4.667883820194744
798,4.356419574938093
799,4.431294166009611
800,4.380751873309407
801,4.6632640949554895
802,4.277363943724546
803,4.063247671578048
804,4.629457364341086
805,4.423649695243302
806,4.310111396743788
807,4.357724979881792
808,4.529438598625387
809,4.073942541037915
810,4.274611290390177
811,4.50981731261738
812,4.429225168274896
813,4.386278927373283
814,4.407726693247529
815,4.570048070434528
816,4.57688340746402
817,4.5041305874568165
818,4.30155251658566
819,4.228382878770428
820,4.601495678073101
821,4.374524312896406
822,4.108006829508982
823,4.074106428712464
824,4.14744412185097
825,4.226497259710235
826,4.262943342321668
827,4.1501073302971
828,4.423324104087881
829,4.392509106950327
830,4.525627857953874
831,4.131062478261689
832,4.517778795919855
833,4.041315293185801
834,4.2959260334564595
835,4.478278939534277
836,4.293158607112096
837,4.285667237389373
838,4.128433026136093
839,4.5232622251021715
840,4.491297812609376
841,4.358247422680413
842,4.387915480302278
843,4.4750192803510425
844,4.141916439600363
845,4.126409257470808
846,4.475166975365785
847,4.19496215890949
848,4.331378523344676
849,4.613784135240572
850,4.761714285714285
851,3.9693519126114265
852,4.560233430596082
853,4.09176596123066
854,4.29695326170745
855,4.57979797979798
856,4.285696670945079
857,4.050519412071217
858,4.271199388846448
859,4.498530446875601
860,4.371977107319238
861,3.7478516075656394
862,4.359868558512356
863,4.308815428811335
864,4.043107359666225
865,4.291025859076643
866,4.389433551198258
867,4.55307120085016
868,4.558420553675087
869,4.518920363934698
870,4.429224988713547
871,3.788626043478516
872,4.568497999956737
873,4.078177472918328
874,4.05618387847213
875,4.722739726027398
876,4.566095934571666
877,4.327370487277829
878,4.502179176755448
879,4.4328075899559245
880,4.518920363934698
881,4.285561111502023
882,4.163962351651595
883,4.464374133946942
884,4.374878733044849
885,4.518920363934698
886,4.504945110592818
887,4.3682906688687035
888,4.245112563419144
889,4.211916113992977
890,4.6400007687280915
891,4.57763982084469
892,4.278360825794221
893,4.360963513992207
894,4.499220264222885
895,4.475700913034642
896,3.952090559885939
897,4.050519412071217
898,4.29104030153831
899,4.360963513992207
900,4.587679579552401
901,4.413052725057404
902,4.314144913145765
903,4.283048299655836
904,4.183710407239819
905,4.329979130194594
906,4.137279583901361
907,4.676903625143416
908,4.00228651434269
909,4.45340463385346
910,4.603766835616049
911,4.3971574845583055
912,4.280325505291034
913,4.06529456869239
914,4.436040380419244
915,4.442321056914699
916,4.2793097850816215
917,4.069247365597022
918,4.50600597753607
919,4.385229833939257
920,4.09750684833448
921,4.243200829818963
922,4.497273883847221
923,3.442847450204338
924,4.27925605161709
925,4.265155845854381
926,4.4750192803510425
927,4.631995776135164
928,4.354674414217882
929,4.4999272888617154
930,3.9331026806945197
931,4.353796311135638
932,4.153949730700179
933,4.66693817694969
934,4.313098600183574
935,4.156130086264232
936,4.354248717130636
937,4.709681585466249
938,4.341538693352372
939,4.376413544562229
940,4.594936708860758
941,4.536347975882859
942,4.09456462124145
943,4.55307120085016
944,4.2808256382400875
945,4.367616328254052
946,4.374249641216596
947,4.407726693247529
948,4.054228495596573
949,4.3859935392877505
950,4.4999272888617154
951,4.126409257470808
952,4.476739003559527
953,4.643618273520235
954,4.20473972937156
955,4.370806305838781
956,4.260809253429049
957,4.20849742539809
958,4.5132467670719825
959,4.638081878917034
960,4.6819918801272395
961,4.410382460049893
962,3.881729058985105
963,4.518009809626247
964,4.339212771813928
965,4.560400774222931
966,4.277479229958744
967,4.517217701559957
968,3.793035538561947
969,4.199910543130991
970,4.398775982208718
971,4.232251073077686
972,3.766045233682774
973,4.529438598625387
974,4.529151793302737
975,4.6462471963890986
976,4.407726693247529
977,4.068835034013605
978,4.3682906688687035
979,4.437046949282767
980,4.226497259710235
981,4.699492385786802
982,4.524001037882719
983,4.183613310603919
984,4.560233430596082
985,4.485755453733295
986,3.9382426084553743
987,4.3880231091894055
988,4.262627835747288
989,4.772685609532538
990,4.248053593639981
991,4.376882222594581
992,4.1501073302971
993,4.577183494984564
994,4.443056659475418
995,4.518035071508875
996,4.425584824797511
997,4.464751116636736
998,4.490843060959793
999,4.603020496224381
1000,4.427846123803945
1001,4.352749009294144
1002,4.268603207112168
1003,4.160748093522826
1004,4.022940740809884
1005,4.491224112551971
1006,4.2695322608172015
1007,4.4186284544524055
1008,4.550087241778646
1009,4.410903313239339
1010,4.518920363934698
1011,4.323754913628331
1012,4.2959260334564595
1013,4.377078536710157
1014,4.368055555555556
1015,4.30983592039602
1016,4.394922591489956
1017,4.088285720797437
1018,3.9298025080622705
1019,4.635524256651017
1020,4.518920363934698
1021,4.225188481028303
1022,4.577319587628865
1023,4.130819265407217
1024,4.228599865535421
1025,4.340148983570036
1026,4.503789613736555
1027,4.55307120085016
1028,4.535242890655001
1029,3.9819337971448916
1030,4.583952717752408
1031,4.346525734626422
1032,4.460192550070432
1033,4.349333333333333
1034,4.204002893658066
1035,4.529438598625387
1036,4.654562383612663
1037,4.365310077519381
1038,4.406219274121372
1039,4.48081044996784
1040,3.9445996719920164
1041,4.076879597794336
1042,4.676874813265612
1043,4.3552770527297335
1044,4.21546996984497
1045,4.421467168595202
1046,4.491463574917863
1047,4.354525033650042
1048,4.410365335598981
1049,4.473170068254774
1050,4.461792685940203
1051,4.262274538822156
1052,4.485835256475981
1053,4.518035071508875
1054,4.162414342070469
1055,4.379642852580888
1056,4.3760502111952775
1057,4.022825580591088
1058,4.696335078534031
1059,4.529438598625387
1060,4.7705553164012064
1061,4.7705553164012064
1062,4.3331027386392655
1063,4.370875303566739
1064,4.487552095906309
1065,4.529034833203277
1066,4.499884349448786
1067,3.904796388140916
1068,4.356682551069208
1069,4.348688704055823
1070,4.302500516894408
1071,4.281494123576174
1072,4.256225758927204
1073,4.551196172248804
1074,3.8377227467536947
1075,4.177158872335541
1076,3.789861296111296
1077,4.12845255928439
1078,4.452934275448644
1079,4.260049613045087
1080,4.567948717948718
1081,4.252112816140949
1082,4.147798808346539
1083,4.420712729536259
1084,3.9881656804733727
1085,4.116740682688958
1086,4.4215248655616906
1087,4.436067214031371
1088,4.18670010950362
1089,4.354248717130636
1090,4.1806928208178435
1091,4.3595787581914225
1092,4.10989141454138
1093,4.046433530312178
1094,4.291025859076643
1095,4.536347975882859
1096,4.59490949462979
1097,4.313073593073593
1098,4.724730689892276
1099,4.368523058409795
1100,4.724730689892276
1101,4.079165643920798
1102,4.284317735706966
1103,4.421652340886323
1104,4.164444444444444
1105,4.157531907040527
1106,4.295185018576832
1107,4.071855331429799
1108,4.288416875181581
1109,4.351774939062619
1110,4.340673628732895
1111,4.131097159662365
1112,4.585179721076945
1113,4.282756608607097
1114,4.063561377971858
1115,4.292317262806073
1116,4.33000837770071
1117,4.4653790927928725
1118,4.355459079849957
1119,4.5400286242187775
1120,4.208384398152986
1121,4.392650436693972
1122,4.662191103789127
1123,4.64837354019523
1124,4.020361990950227
1125,4.3483443875687735
1126,4.344440947436236
1127,4.545938635310756
1128,4.101390648646746
1129,4.321955336120031
1130,4.186875155969996
1131,4.160497693150194
1132,4.518920363934698
1133,4.074847131948711
1134,4.2756819500870575
1135,4.185267294805261
1136,4.266351105127235
1137,4.383286163820667
1138,4.529151793302737
1139,4.3193817913912245
1140,4.587382160986222
1141,4.291025859076643
1142,4.472886762360447
1143,4.1901047288535
1144,4.295139669079436
1145,4.229074889867841
1146,4.380549682875263
1147,4.357623450590004
1148,4.346604511082311
1149,4.638081878917034
1150,4.391242735230465
1151,4.35959774123659
1152,4.309617737586652
1153,4.155865860961403
1154,4.565804935370153
1155,4.560400774222931
1156,4.560400774222931
1157,4.196933962264151
1158,4.360864423864787
1159,4.384294549115489
1160,4.500255058663492
1161,3.8924511103897412
1162,4.587575126278283
1163,4.314362167733853
1164,4.491297812609376
1165,4.253100348340063
1166,4.30155251658566
1167,4.567183846085739
1168,4.206714048894829
1169,4.476449008707072
1170,4.391242735230465
1171,4.125705437768242
1172,4.420231213872833
1173,4.2183140667322006
1174,4.476042072458122
1175,4.110932485902109
1176,3.933520832893415
1177,4.521883607939315
1178,4.610136519259995
1179,4.097544923019686
1180,4.280797137058305
1181,4.1981300812294835
1182,4.449061061434334
1183,4.167335024418986
1184,4.559777786659207
1185,4.518009809626247
1186,4.529438598625387
1187,4.523316062176165
1188,4.395108117688763
1189,4.418282294191084
1190,4.510231381095338
1191,4.063561377971858
1192,3.6021979180878745
1193,4.378395090866179
1194,4.10333967841197
1195,4.307048495339863
1196,4.335593398507306
1197,4.16009618029371
1198,4.447187689143637
1199,4.300230489639766
1200,4.238145977623868
1201,4.570048070434528
1202,4.178468670076726
1203,4.468084024233435
1204,4.14744412185097
1205,4.10204081632653
1206,4.430923382310401
1207,4.653674497090427
1208,4.592707678638234
1209,4.568497999956737
1210,4.139949642605973
1211,4.289875571672385
1212,4.185267294805261
1213,4.529151793302737
1214,4.252794496990542
1215,4.123853051986978
1216,4.260593577760917
1217,4.322858372793802
1218,3.976829268292683
1219,4.52894438138479
1220,4.592777085927771
1221,4.487552095906309
1222,4.433201058201059
1223,4.0861231905349555
1224,4.539360081259523
1225,4.211916113992977
1226,4.532941242531293
1227,4.082274247491639
1228,4.585372255816094
1229,4.3226860102900355
1230,4.16141878464298
1231,4.055813953488372
1232,4.261098931116796
1233,4.635524256651017
1234,4.439185441881789
1235,4.101369611451658
1236,4.636160591706145
1237,4.416374971402425
1238,4.312526616779217
1239,4.3415642586747465
1240,4.529438598625387
1241,4.207066703367282
1242,4.217685851318945
1243,4.433399802618275
1244,4.280797137058305
1245,4.547744065185412
1246,4.308332860811182
1247,4.568497999956737
1248,4.518035071508875
1249,3.8385060922280734
1250,4.126873126873128
1251,4.434782608695652
1252,4.186875155969996
1253,4.084012539184953
1254,4.40275016567263
1255,4.357724979881792
1256,4.050519412071217
1257,4.613005505084526
1258,4.131062478261689
1259,3.7591574230928164
1260,4.177849614202665
1261,4.487076018081008
1262,4.30983592039602
1263,4.197826533215976
1264,4.468273708903992
1265,4.638081878917034
1266,4.418505477308294
1267,4.518920363934698
1268,4.279137028861091
1269,4.518920363934698
1270,4.652597402597402
1271,4.112151709862829
1272,4.504014094945448
1273,4.072623705064603
1274,3.682120089250139
1275,4.172662930517214
1276,3.8282472374754253
1277,4.385536731727924
1278,4.278475282473043
1279,4.169807984337907
1280,3.8815291360828703
1281,3.9122807017543866
1282,4.029409254215456
1283,4.268633384698216
1284,4.0837012832691455
1285,4.30983592039602
1286,4.0478341853518325
1287,4.138480392156864
1288,4.227411146940904
1289,4.244249726177437
1290,3.9819337971448916
1291,4.1652005264515966
1292,3.822894440697399
1293,4.299843150876203
1294,3.991496107025038
1295,4.222043153087399
1296,4.623128404866377
1297,4.2386917054288595
1298,4.3889283436244435
1299,4.638081878917034
1300,4.292317262806073
1301,4.049668106047647
1302,4.594666949716723
1303,4.4750192803510425
1304,3.6468460125042284
1305,4.164074140521088
1306,4.361239247113074
1307,4.1771016007011985
1308,4.299508817215166
1309,4.076879597794336
1310,4.183210349019721
1311,4.357724979881792
1312,4.454460463646056
1313,4.130990787295352
1314,3.770507513875886
1315,4.453096376206534
1316,4.257988165680473
1317,4.568497999956737
1318,4.610136519259995
1319,4.454791208791209
1320,4.063441090581688
1321,4.151532944223944
1322,4.424222445797285
1323,4.370681305552451
1324,4.391242735230465
1325,4.546723978442451
1326,4.41147487862196
1327,4.338875550205832
1328,4.316223768447361
1329,4.271488469601677
1330,4.291025859076643
1331,4.548387096774193
1332,3.983121961895547
1333,4.638081878917034
1334,4.638081878917034
1335,4.48081044996784
1336,4.050519412071217
1337,4.493022102889433
1338,4.3760502111952775
1339,4.743383199079402
1340,4.438538223545488
1341,4.26752626511603
1342,4.123799503976769
1343,4.485872576177285
1344,4.362051983949116
1345,4.20665619766246
1346,4.165113249752534
