per_square_meter_price,id
21441.84601890781,324
70734.81601727939,325
27414.422585736258,326
53472.377172032655,327
12529.340767601201,328
4970.250715633959,329
29000.76173723177,330
7389.289897928575,331
24219.486583009373,332
68094.27782577382,333
12178.379428938206,334
14944.356949377408,335
2920.0402197970407,336
10819.29367423232,337
27005.899724717143,338
22982.168168407174,339
8229.894516488755,340
12603.483902799777,341
8937.466690099305,342
9741.82480247891,343
10143.231090228835,344
25272.53025976063,345
11561.045315072322,346
33976.96087336317,347
9606.454906389237,348
12524.04957112672,349
287.1378240482417,350
104396.11980645767,351
29312.775040584216,352
11066.675996531141,353
8789.9196527236,354
63615.978164292515,355
9543.071607525651,356
8142.392393330503,357
6831.353302675399,358
12106.204704222055,359
24416.766325965345,360
11508.494049318755,361
71009.77491504564,362
4164.402218222453,363
5375.18944439593,364
11759.919265321416,365
6531.697090455728,366
17470.204922792553,367
25565.928271605062,368
31702.30037571084,369
15489.089578541969,370
12677.484336162934,371
2318.753464827734,372
11371.61647001322,373
12098.69064955439,374
26858.448537997323,375
10427.938876225564,376
11562.537983748687,377
13597.425231901083,378
7598.793476117763,379
8845.333223535437,380
66180.46776526299,381
3950.0131922671176,382
10807.36553744736,383
54311.15144445147,384
21918.55030587616,385
11277.346175791972,386
30838.126572344427,387
17620.49426333361,388
4673.053803090553,389
20053.52459312771,390
38588.79824662498,391
66702.55876753814,392
15047.474817904711,393
7705.337123000127,394
15384.21179230139,395
33810.51318817325,396
22441.574989816578,397
19293.242632495483,398
17417.134470672234,399
2893.6171566669873,400
11032.000395747376,401
12624.728038517473,402
10453.196707550693,403
4301.144548606177,404
20187.22073151999,405
14764.439108200137,406
44751.87829038449,407
8557.162225024218,408
22378.250143620327,409
6838.8115103684,410
11820.681305653472,411
15584.19489733263,412
6593.842409657463,413
31068.09653147534,414
10575.027383640301,415
5692.418397844864,416
33055.95447752017,417
105312.260422303,418
36339.39682398304,419
13176.472127127226,420
13909.595360856505,421
8908.978373773125,422
10596.763665941951,423
22502.970946664278,424
16778.222403440795,425
14565.50594421587,426
5924.9995612273915,427
5945.950880427855,428
10390.572279187885,429
55280.179620361894,430
32844.544521270895,431
10452.044498596442,432
10587.542756638493,433
10054.745957195983,434
106077.19962530247,435
2719.1487210025844,436
10981.655177064556,437
4914.252876151775,438
27521.101067542262,439
10117.113338133455,440
5813.310636965653,441
12374.785666688333,442
9225.468061604994,443
15016.229115464894,444
27647.99034775876,445
12667.972049234828,446
38573.83799731799,447
13299.418384124432,448
23161.963362480365,449
10940.020157953886,450
7885.1344596574245,451
8575.43671231942,452
35899.54557368441,453
12333.874448422635,454
9756.349750839969,455
6619.557200009645,456
6290.957879243555,457
10450.94330090797,458
13745.420653731928,459
14466.379953724463,460
181.46479035079554,461
7457.3101835262105,462
8185.883566881914,463
7521.838387454654,464
6698.908980966876,465
16802.45025861599,466
3900.3209365379375,467
94261.2321782866,468
6946.919036176775,469
2944.881706294077,470
18439.160930466223,471
36343.95597382285,472
6042.798930037915,473
17075.217981401303,474
11187.227324669988,475
10895.988421633689,476
6672.641687807356,477
5991.606058800462,478
27765.382654885238,479
14673.953441594818,480
10066.608439280639,481
8875.25395603848,482
2498.3000089051097,483
12011.286132432675,484
9565.839743474977,485
43196.011913229806,486
51230.73128776507,487
84311.98768708379,488
19051.077639547602,489
4371.824159545763,490
5037.106425423995,491
8659.643119351906,492
21923.88630368003,493
13619.01846954405,494
8152.830098884049,495
12033.193641896327,496
12136.735293551092,497
4426.1568776184595,498
25074.345162353424,499
9269.071459821567,500
9906.521896597276,501
1526.533403204094,502
57621.90353457042,503
2670.110742645748,504
12317.564425523151,505
13533.213213245765,506
37316.473450731464,507
29337.78950792367,508
10965.122244350989,509
16625.37874657918,510
17280.84551793047,511
9182.737387195557,512
16069.41208065067,513
73424.3008349231,514
20408.88502718387,515
9406.751188209966,516
3010.1642510072484,517
12589.373744077966,518
74089.39478890646,519
16659.56231573608,520
14548.404004936525,521
10737.939181619044,522
20677.13372064311,523
3728.1425560960306,524
33029.01112859355,525
35752.97821433393,526
16530.85969478428,527
11618.118042760008,528
4048.151599987387,529
15151.057746192686,530
638.2583931961809,531
26336.225394631416,532
5313.8557325587035,533
12408.802962887412,534
10935.22892820726,535
21854.055355466055,536
13510.928018963079,537
18724.724563322117,538
110283.6514932842,539
14981.75277685484,540
1081.250761831759,541
6327.209877424772,542
8499.564127883874,543
18137.65131693895,544
19023.191223856444,545
17992.37429620123,546
9611.386740734632,547
24366.111075112534,548
3622.272209676925,549
4272.949836862895,550
14446.745825374277,551
23554.621183667397,552
6874.137207304634,553
9512.90994930817,554
3723.3713267407984,555
11060.982538908864,556
10054.678355227987,557
43063.058694246414,558
11424.79204690186,559
78123.78887020188,560
7059.561707379982,561
23910.06423646097,562
8117.988740062048,563
5221.507093186427,564
54234.602940563156,565
4806.844095017669,566
14583.997189352054,567
12906.567505997826,568
13060.279604695546,569
6130.56565856099,570
10399.59817890767,571
14092.044415596853,572
17949.587846963663,573
16803.387387196795,574
6627.3960026677405,575
70748.59738099473,576
7647.560088858597,577
60596.753170932076,578
8633.56879636121,579
7405.871616536735,580
8787.279424994902,581
20217.053841753775,582
5250.413525320672,583
12500.028387122451,584
9118.08664167908,585
30560.023699784866,586
8551.23195883768,587
39583.202046161554,588
23089.380445321025,589
7503.245448631641,590
25273.635591791277,591
9097.994134189774,592
13824.546529210433,593
8399.978311595236,594
8380.759378744031,595
76633.00498326101,596
23295.481525461368,597
4834.732009934189,598
11731.911499514361,599
10226.304251409892,600
16088.955281610217,601
16625.305258785433,602
17417.888022081836,603
9856.158124021658,604
52938.203602559755,605
17747.721041999455,606
7453.498269333534,607
16973.96320549692,608
11610.252105602984,609
10794.215677315795,610
19232.715476754627,611
8025.901794944642,612
5532.875343869896,613
3735.0772797200384,614
8393.31872999094,615
8368.045700451305,616
12586.356939542426,617
8673.598293807127,618
14276.237770588734,619
18017.16774146267,620
19990.422769581317,621
15061.463228223645,622
12354.144756018553,623
18090.742446678425,624
13589.876487153422,625
10928.34601434719,626
8514.910770077759,627
10613.444875305757,628
7881.836876226843,629
42438.44426372261,630
16609.316860363746,631
7112.39213709384,632
13651.480783547657,633
8417.924128106244,634
6637.368939362267,635
10151.438132173518,636
11030.970775478663,637
50775.6311483746,638
5727.046787279046,639
19721.461115465067,640
34275.225761482994,641
76974.33297010863,642
28878.69414804446,643
21752.009992716747,644
19195.237805936114,645
13435.279925430339,646
7447.617046631174,647
5823.144750205941,648
10362.248390613653,649
11512.248360741036,650
11649.29132895292,651
41753.29736348084,652
18834.732359361227,653
9459.649132587232,654
19447.17474101987,655
15276.490567136976,656
36131.20944235096,657
7698.235261919357,658
8860.038501070709,659
33655.73007342661,660
127298.70635040461,661
14248.605912724071,662
8356.398459569886,663
15861.615942106664,664
6327.28235535299,665
16911.184423293067,666
5019.226523688085,667
6535.471921088046,668
105391.27717967927,669
10286.290980785288,670
11546.79384764396,671
29028.57342190596,672
12283.805551371514,673
19432.409075245832,674
8209.045252244663,675
16884.92611756083,676
8542.80348532708,677
7582.88633598177,678
19000.301867311722,679
7473.562579174346,680
19019.116539338393,681
5190.722676831225,682
11448.326525420021,683
18382.587525687133,684
46332.90506032024,685
8920.071953727049,686
35213.62835724184,687
11405.55995028003,688
55178.945166172125,689
76714.76104143953,690
16780.35683603342,691
90057.85799054087,692
26345.81020448596,693
81816.96145954725,694
11985.435413596642,695
6607.90507305152,696
34634.43099505715,697
13746.9260841151,698
3375.6229274795137,699
4242.965329669877,700
38210.2873685515,701
12614.119337512142,702
224.35454469689927,703
8407.161439887752,704
9554.69863066032,705
80893.60993986989,706
47304.11593931236,707
8726.339672023945,708
16622.193063530543,709
2397.1796849468496,710
44778.69318879516,711
14580.484453065423,712
35130.038980390826,713
21466.093539447,714
30987.38483795677,715
10362.820383332795,716
14426.92881464351,717
27402.499198548936,718
9191.000300497295,719
2671.222633181773,720
9784.724769757213,721
36229.061897968044,722
16507.66650555184,723
7634.581716648901,724
1594.3550978046198,725
11641.96874733976,726
14519.490708098514,727
5135.8670138877405,728
6953.405305264633,729
12042.338298336053,730
28387.453195253765,731
16032.88822467884,732
21008.28627698112,733
10678.444569890073,734
9706.81929818505,735
7400.226672278179,736
24012.300067149354,737
11964.069914567188,738
41101.51528408603,739
9291.566595861865,740
9311.967607956209,741
9074.910563779522,742
9766.195413018488,743
5996.369510430101,744
17228.438410190687,745
25926.395274460992,746
23522.681037394068,747
55108.918585180945,748
8415.533104264516,749
5045.586186618579,750
22216.417705330892,751
18451.504507356247,752
6600.106449046304,753
59673.4626525956,754
65377.71241954652,755
11222.365590163023,756
13944.540901105793,757
14697.902136192251,758
5847.428373220937,759
2703.9801946352122,760
8993.074853407019,761
7373.698650183939,762
9658.488690300614,763
25335.60330369719,764
18251.34295070842,765
4624.687766937454,766
2191.4348324441316,767
9102.861862874894,768
98321.90932331994,769
78847.34426134119,770
11533.080785905826,771
35304.61853442596,772
45806.90078639587,773
9674.26131630788,774
7059.140194744178,775
11345.826768170895,776
45893.59141716139,777
7546.257016774216,778
15475.516438039098,779
7487.062051742006,780
12900.320674740544,781
16076.832536879436,782
9727.823403262888,783
3867.1639445609712,784
11722.203126544528,785
20186.128372836927,786
14501.649260629314,787
23388.42207350932,788
42392.005414310646,789
73382.84869495025,790
110239.61680333843,791
12652.213999500265,792
6135.552766758873,793
7534.569158640995,794
20197.86951027923,795
17092.399500970783,796
14936.352714106148,797
11002.087700687882,798
7311.307109917412,799
15030.044590165611,800
63298.71791422884,801
77391.9614560382,802
15537.435835825663,803
20602.065230224976,804
2280.1850248331057,805
861.067013507842,806
8820.065088138872,807
598.1028065102686,808
6938.047884929927,809
10692.890915455337,810
102392.56458306931,811
12787.840273575583,812
6517.373080451034,813
92677.09106050157,814
43459.28358580567,815
8502.973428908737,816
13973.907636757678,817
15583.225615712374,818
1459.2984704959806,819
3880.6477452464483,820
13354.124390725074,821
20087.849531599895,822
7605.873944595398,823
9895.437115200426,824
107531.9746500108,825
14349.293309541375,826
8157.690563780611,827
5422.1430704518,828
13005.543443351982,829
13295.13890501928,830
19741.3268845124,831
37111.28249285023,832
24138.702145650586,833
9702.8988410883,834
9856.827174244141,835
3631.514781499364,836
11253.74410461559,837
61970.90241803804,838
28116.190001044914,839
41115.75540122297,840
8044.834247693193,841
9470.756330406733,842
7035.31182205945,843
11210.25439909701,844
10216.192077883252,845
9543.70748926319,846
11353.199952246661,847
23576.757148049273,848
8311.896162650437,849
10482.873968770733,850
7086.854266602072,851
17360.95593589253,852
10889.906614686997,853
8490.836902423242,854
5757.186467424237,855
7484.509659783192,856
5938.104819334293,857
20116.145631268188,858
9634.405528282474,859
13903.405172606741,860
46676.208752144594,861
69606.2127677546,862
25635.300200086156,863
6248.988420024935,864
8112.4374473496155,865
18194.496767951827,866
9001.184017349582,867
10024.86535708985,868
43380.98340171856,869
16526.816337100383,870
12613.244885369955,871
12494.411973118882,872
5456.23134729337,873
70753.8905768449,874
144537.00730150836,875
24302.82599629107,876
7417.993849085146,877
7904.972116769381,878
12866.901603773344,879
31727.05499883649,880
20612.332814148347,881
19024.19754405818,882
73990.44026394219,883
14847.669739606563,884
17219.102509169687,885
11593.03227944622,886
18750.115590648387,887
5503.5347347765255,888
8203.937610305637,889
2055.902538440028,890
7203.128341702437,891
4358.5387654323295,892
30811.50548760615,893
7202.851653504132,894
11462.58123900277,895
51237.00925810868,896
19746.360879576296,897
4393.642326213999,898
22745.84597877121,899
23277.850951618075,900
30727.086949150176,901
10117.096253796499,902
10951.310569118685,903
8829.938152710052,904
14596.754422999786,905
8229.763459916114,906
28349.16062008772,907
43462.05429721699,908
14919.851283857088,909
12053.100411399844,910
3081.8622545990725,911
10635.963770033255,912
9650.822866302262,913
26661.992388683826,914
13374.435463798614,915
4782.278596833475,916
27294.92399879229,917
11979.717008312367,918
11678.26874912978,919
27644.420971626245,920
13137.224373892028,921
22996.849635850747,922
38894.7459590656,923
25067.726381138837,924
5206.277442911589,925
28944.269352018888,926
9208.28752324598,927
14738.26515346456,928
8965.617860625049,929
26073.971780373085,930
15257.270958938916,931
4638.183504174163,932
15540.862888743737,933
10946.727389900288,934
6704.979732874681,935
9858.113681694464,936
20771.657205173364,937
21845.968012243266,938
5284.521524573661,939
11883.085430939022,940
13946.794870881204,941
16637.22791088487,942
1025.8902531572187,943
16734.36765477939,944
2635.6660070615326,945
19851.075484029723,946
4715.579770231091,947
50605.004592776306,948
14485.355931672031,949
9661.922993601356,950
22023.356177067548,951
17140.672926801457,952
2515.7749009750974,953
10631.650024159793,954
7054.106831112268,955
7181.845600665212,956
10042.394394718616,957
15743.562568947478,958
6725.394905992964,959
9843.64138682743,960
29697.39574678248,961
7900.4335269647645,962
10413.02068735768,963
26422.798477635515,964
10469.731044246053,965
14352.64820650336,966
10873.213662228622,967
15868.738870690113,968
5965.763674068491,969
18584.455988009944,970
39532.07005092143,971
14355.476811332785,972
10681.637104438369,973
8769.004813609028,974
9464.87695314348,975
9269.845925142812,976
37465.81262503725,977
11103.928761105515,978
7943.923258821449,979
9775.231404586639,980
8975.271911734602,981
1814.5606232776001,982
11701.642838590988,983
8579.931090527107,984
17240.052335328997,985
9961.342383102543,986
10093.731407771256,987
33213.58567320427,988
6995.598985957384,989
148317.80864768816,990
2478.662489319186,991
15401.133715580401,992
5495.086001267596,993
22248.929815537853,994
4439.002236995216,995
16168.028298283994,996
8955.113272206738,997
25883.888812323985,998
22092.212043313666,999
19353.280046691154,1000
11515.439056357338,1001
8144.334736949818,1002
76566.68199846915,1003
26068.312161378562,1004
8844.754582079195,1005
13160.61022748103,1006
8178.845471350185,1007
40463.372532150024,1008
2688.2232157733715,1009
10667.057121638169,1010
41802.119091592576,1011
26543.932581890695,1012
7906.574615158728,1013
9273.911041402196,1014
7047.008958453535,1015
1741.5558135638473,1016
70241.74878488618,1017
11392.836296478756,1018
2101.4733327578238,1019
7605.743384729448,1020
5357.150423050311,1021
10440.546364462645,1022
39514.54187046334,1023
5645.476559015542,1024
15825.295575868313,1025
7559.063490105662,1026
10789.456542222315,1027
9500.328283096376,1028
18411.84437314567,1029
9419.57134528629,1030
2133.542849235351,1031
8964.705804341107,1032
15039.518117375554,1033
15765.735972646586,1034
12002.480219964209,1035
55685.80033061091,1036
30575.791057463077,1037
12329.07764125231,1038
6220.168712378188,1039
12964.695310001227,1040
18390.407544141468,1041
22143.953918244813,1042
41982.24680987756,1043
25804.941934384762,1044
9165.684996720503,1045
46768.57530856032,1046
12587.90968650317,1047
16505.50674602891,1048
18322.65061320706,1049
10865.824441862582,1050
6095.10273366873,1051
52313.03749889665,1052
94751.48994914652,1053
11651.116575360205,1054
4314.731635159332,1055
11337.83436728679,1056
6192.213611213192,1057
51340.836489553156,1058
35920.10813886682,1059
15659.229948204837,1060
16059.15089547171,1061
36191.07118217967,1062
10113.703953334547,1063
11842.292310645353,1064
8746.809085859559,1065
12660.690560991787,1066
40473.41081923365,1067
34222.596518587314,1068
13463.220316820627,1069
15833.098118506483,1070
18481.239648668638,1071
25812.186348436957,1072
63860.33362765872,1073
4097.224360346365,1074
7126.163625483425,1075
14533.708944960255,1076
66956.23173306727,1077
11085.78590892922,1078
22850.945236793526,1079
14589.181815320664,1080
10943.502637831794,1081
19754.515829937012,1082
2443.1025969681864,1083
11426.787989833418,1084
18410.19619418917,1085
26348.566381425833,1086
8928.213080034502,1087
23116.145933821015,1088
10949.697324089162,1089
13429.782841113616,1090
11401.087400251086,1091
7792.878420318045,1092
6016.567808713398,1093
17244.55218815496,1094
10356.381560865746,1095
6870.2654954406735,1096
21715.984601681957,1097
11769.575332932,1098
10811.977757540502,1099
12989.614966804284,1100
14107.764478241283,1101
31425.757030316956,1102
8774.46699840356,1103
31604.27437108819,1104
6746.7789554662495,1105
24850.762568378872,1106
64757.79708145866,1107
50243.27104007813,1108
6070.68338902181,1109
973.7199420048397,1110
12972.436930996115,1111
8587.481691454746,1112
3799.313174616492,1113
33972.95264182,1114
9467.241525552536,1115
60114.74780726835,1116
9324.435715373385,1117
51373.21582480828,1118
68946.31339044643,1119
10814.910384610048,1120
9628.454364692972,1121
25122.363403298517,1122
20068.20835552598,1123
9162.174248624242,1124
38941.22558503946,1125
13182.983940206632,1126
15795.083444548463,1127
12703.746350314797,1128
8469.948592305782,1129
15680.66516938437,1130
23756.6585178894,1131
30349.795489603803,1132
12113.096710877713,1133
15850.201449351385,1134
16513.37182809589,1135
10205.997418006673,1136
4953.229495390121,1137
48595.64532192516,1138
13655.245127242804,1139
42179.12094174551,1140
15120.85094200449,1141
14227.495419561654,1142
11727.237171967214,1143
10891.925710635305,1144
11837.692098618241,1145
403.5894701573625,1146
16991.45630826612,1147
9647.633665226778,1148
10838.014214793424,1149
1815.472007993417,1150
37567.592389645746,1151
17037.677110065695,1152
7958.352401063158,1153
8072.773368574466,1154
54603.01355820032,1155
11163.910659608546,1156
5896.0280100533955,1157
12543.091031726932,1158
20395.180480877356,1159
4768.145735489073,1160
60658.4273983035,1161
12186.262235037602,1162
8864.308146734651,1163
8759.570006041427,1164
3984.1537296048105,1165
8712.838922676774,1166
6288.353183796663,1167
6673.821778285098,1168
11855.275036112202,1169
3424.9298644140013,1170
15280.63631109457,1171
3884.4610649486463,1172
7838.42600375977,1173
8313.457776271352,1174
16470.75483058468,1175
98845.16836482515,1176
8349.504667652782,1177
16228.840202001053,1178
8740.823985242598,1179
15070.73118034786,1180
10433.836492445163,1181
4045.7144534782065,1182
40009.936078882485,1183
18685.744437844613,1184
9635.80009222582,1185
4711.498461182477,1186
20958.358895282796,1187
9592.500091407232,1188
21178.52003064488,1189
16633.525460422934,1190
10419.820691456729,1191
6192.170517384794,1192
40731.022137169835,1193
17482.27521329984,1194
10258.754208923261,1195
21079.219164413727,1196
7594.649813420808,1197
20568.284970475976,1198
29085.72105813385,1199
10296.561438500741,1200
8595.962111677723,1201
42844.217263564184,1202
5130.026201348362,1203
19973.74890874196,1204
13362.101830241982,1205
16822.790844663574,1206
46269.11595841519,1207
6761.691510186785,1208
29696.60868386228,1209
7159.092087502272,1210
20639.095564389947,1211
3211.1304615214353,1212
27572.102819525146,1213
19952.366340689212,1214
25454.12292206814,1215
32252.927312334494,1216
6853.286216223133,1217
142274.29853146806,1218
15608.522179623775,1219
7166.753176172875,1220
39986.305685726504,1221
5686.038226043781,1222
108270.87419423203,1223
9125.70816045892,1224
43017.02239306126,1225
19809.467566228046,1226
131544.22519964556,1227
11395.347039794162,1228
17333.346240724106,1229
8025.730019661898,1230
10525.743237535935,1231
12073.733240261028,1232
24403.79655571134,1233
15189.885767864473,1234
16771.78980100837,1235
10634.084496332343,1236
5349.212543827446,1237
10800.844782993738,1238
17881.19308111438,1239
10620.528114547433,1240
102181.82698621694,1241
20183.861254580443,1242
18822.5643374482,1243
6280.62738646367,1244
29510.44588969307,1245
13637.553681066289,1246
14875.801051236971,1247
30132.599369159514,1248
15603.527009525715,1249
11582.71826625273,1250
5376.366641626846,1251
15062.152364001606,1252
13247.279553036427,1253
13625.766702237903,1254
14086.57239528983,1255
6364.004157667186,1256
1419.681999333048,1257
25411.19205345391,1258
9279.39049921078,1259
10239.891354105104,1260
8369.912045358378,1261
8725.72164982559,1262
7231.188551108113,1263
14941.166750520031,1264
12797.14144477808,1265
51388.12722093845,1266
10850.254837300217,1267
11439.500692485677,1268
6107.239886755086,1269
6144.008510261638,1270
26541.147124711842,1271
33560.88592305817,1272
17011.262021750394,1273
12428.529414143619,1274
14175.38790851073,1275
115474.48776752655,1276
4250.838671958686,1277
35812.35731898266,1278
11175.254394763298,1279
22164.040450166245,1280
34863.85276206268,1281
11215.664769564488,1282
17741.81516697085,1283
9916.296136104977,1284
3935.2410906677296,1285
9741.741531879421,1286
10375.051850867296,1287
10334.807385022437,1288
6913.2356698874955,1289
7736.913217012702,1290
15419.584214392835,1291
3227.686940983858,1292
51449.2011901114,1293
12816.510995376486,1294
2089.084300865719,1295
15351.275320078918,1296
140536.57878220166,1297
70877.58344482326,1298
11091.943529578026,1299
8022.7305537808,1300
12620.879434012848,1301
8831.331528599994,1302
11587.895269600383,1303
5724.437598739915,1304
10934.577044428454,1305
10853.309712672335,1306
25365.68666730419,1307
37165.78041829363,1308
16151.314444764346,1309
7614.872734125175,1310
14133.662008345067,1311
4699.595252337413,1312
9674.26131630788,1313
10151.657793880193,1314
22152.27980184579,1315
1517.6698967181,1316
8290.223731043227,1317
23821.284175635315,1318
36635.82550899884,1319
13667.805260632422,1320
9434.249120310784,1321
9272.779757127146,1322
10221.683913201434,1323
10137.770010376547,1324
7557.168741413208,1325
11782.62847722493,1326
22402.216928445585,1327
16743.97886504177,1328
33239.25620437546,1329
8308.419331673798,1330
11327.2267305708,1331
10879.445755737413,1332
12926.564583423857,1333
20414.532296982758,1334
1619.0575241193615,1335
42350.67984024551,1336
13503.61719745652,1337
31178.40943746655,1338
9377.01588963559,1339
7325.845309563383,1340
10755.434819298764,1341
5794.123696226588,1342
8104.378307660105,1343
4981.956423005288,1344
15359.935518647342,1345
21733.950610570006,1346
4999.507282002734,1347
68288.68941660492,1348
7460.504277059278,1349
43946.76376704988,1350
10890.042224139612,1351
9569.679140160259,1352
58654.38296228223,1353
9643.351888182917,1354
24505.649213137232,1355
